waveTime,significant_wave_height (m)
1591432200,1.01
1591434000,1.06
1591435800,1.05
1591437600,0.89
1591439400,0.92
1591441200,0.9
1591443000,0.9
1591444800,0.81
1591446600,0.74
1591448400,0.72
1591450200,0.68
1591452000,0.64
1591453800,0.53
1591455600,0.47
1591457400,0.38
1591459200,0.5
1591461000,0.47
1591462800,0.54
1591464600,0.5
1591466400,0.57
1591468200,0.61
1591470000,0.69
1591471800,0.67
1591473600,0.7
1591475400,0.67
1591477200,0.74
1591479000,0.86
1591480800,1.09
1591482600,0.63
1591484400,0.52
1591486200,0.55
1591488000,0.51
1591489800,0.61
1591491600,0.51
1591495200,0.64
1591497000,0.67
1591498800,0.61
1591500600,0.53
1591502400,0.59
1591504200,0.56
1591506000,0.52
1591507800,0.57
1591509600,0.49
1591511400,0.53
1591513200,0.44
1591515000,0.35
1591516800,0.41
1591518600,0.38
1591520400,0.42
1591522200,0.41
1591524000,0.4
1591525800,0.39
1591527600,0.41
1591529400,0.4
1591531200,0.45
1591533000,0.44
1591534800,0.51
1591536600,0.52
1591538400,0.5
1591540200,0.5
1591542000,0.57
1591543800,0.68
1591545600,0.63
1591547400,0.43
1591549200,0.36
1591551000,0.36
1591552800,0.51
1591554600,0.48
1591556400,0.43
1591558200,0.52
1591560000,0.68
1591561800,0.76
1591563600,0.83
1591565400,1.01
1591567200,1.42
1591569000,1.59
1591570800,1.37
1591572600,1.2
1591574400,0.92
1591576200,0.75
1591578000,0.88
1591579800,1.05
1591581600,1.13
1591583400,1.19
1591585200,1.14
1591587000,1.07
1591588800,1.0
1591590600,0.97
1591592400,0.91
1591594200,0.89
1591597800,0.92
1591599600,1.04
1591601400,1.01
1591603200,0.9
1591605000,0.98
1591606800,0.97
1591608600,0.95
1591610400,1.26
1591612200,1.48
1591614000,1.41
1591615800,1.38
1591617600,1.22
1591619400,0.83
1591621200,0.76
1591623000,1.08
1591624800,1.29
1591626600,1.24
1591628400,1.14
1591630200,1.06
1591632000,0.99
1591633800,1.14
1591635600,1.4
1591637400,1.33
1591639200,1.03
1591641000,0.95
1591642800,0.96
1591644600,0.86
1591646400,0.82
1591648200,0.81
1591650000,1.03
1591651800,1.2
1591653600,1.26
1591655400,1.29
1591657200,1.39
1591659000,1.24
1591660800,1.05
1591662600,0.72
1591664400,0.57
1591666200,0.43
1591668000,0.52
1591669800,0.51
1591671600,0.62
1591673400,0.55
1591675200,0.51
1591677000,0.49
1591678800,0.5
1591680600,0.48
1591682400,0.49
1591684200,0.46
1591686000,0.44
1591687800,0.39
1591689600,0.41
1591691400,0.3
1591693200,0.3
1591695000,0.29
1591696800,0.27
1591698600,0.3
1591700400,0.26
1591702200,0.26
1591704000,0.25
1591705800,0.26
1591707600,0.27
1591709400,0.36
1591711200,0.38
1591713000,0.4
1591714800,0.49
1591716600,0.49
1591718400,0.6
1591720200,0.5
1591722000,0.39
1591723800,0.28
1591725600,0.26
1591727400,0.28
1591729200,0.3
1591731000,0.3
1591732800,0.29
1591734600,0.29
1591736400,0.31
1591738200,0.31
1591740000,0.26
1591741800,0.21
1591743600,0.24
1591745400,0.26
1591747200,0.25
1591749000,0.22
1591750800,0.2
1591752600,0.16
1591754400,0.16
1591756200,0.14
1591758000,0.15
1591759800,0.17
1591761600,0.19
1591763400,0.22
1591765200,0.33
1591767000,0.51
1591768800,0.57
1591770600,0.45
1591772400,0.31
1591774200,0.32
1591776000,0.28
1591777800,0.31
1591779600,0.35
1591781400,0.24
1591783200,0.25
1591785000,0.22
1591786800,0.25
1591788600,0.3
1591790400,0.36
1591792200,0.32
1591794000,0.36
1591795800,0.4
1591797600,0.34
1591799400,0.32
1591801200,0.31
1591803000,0.32
1591804800,0.34
1591806600,0.3
1591808400,0.29
1591810200,0.28
1591815600,0.26
1591817400,0.27
1591819200,0.17
1591821000,0.23
1591822800,0.25
1591824600,0.26
1591826400,0.3
1591828200,0.33
1591830000,0.39
1591831800,0.41
1591833600,0.45
1591835400,0.46
1591837200,0.44
1591839000,0.39
1591840800,0.33
1591842600,0.24
1591844400,0.19
1591846200,0.21
1591848000,0.3
1591849800,0.36
1591851600,0.35
1591853400,0.38
1591855200,0.4
1591857000,0.37
1591858800,0.37
1591860600,0.37
1591862400,0.31
1591864200,0.39
1591866000,0.42
1591867800,0.48
1591869600,0.31
1591871400,0.38
1591873200,0.47
1591875000,0.49
1591876800,0.55
1591878600,0.66
1591882200,0.67
1591884000,0.71
1591885800,0.91
1591887600,0.92
1591889400,0.68
1591891200,0.67
1591893000,0.6
1591894800,0.57
1591896600,0.54
1591898400,0.57
1591900200,0.61
1591902000,0.68
1591903800,0.64
1591905600,0.72
1591907400,0.73
1591909200,0.58
1591911000,0.57
1591912800,0.62
1591914600,0.58
1591916400,0.79
1591918200,0.86
1591920000,0.94
1591921800,0.88
1591923600,0.85
1591925400,0.82
1591927200,0.64
1591929000,0.57
1591930800,0.68
1591932600,0.67
1591934400,0.65
1591936200,0.53
1591938000,0.49
1591939800,0.51
1591941600,0.46
1591943400,0.41
1591945200,0.43
1591947000,0.36
1591948800,0.32
1591950600,0.28
1591952400,0.36
1591954200,0.32
1591956000,0.33
1591957800,0.27
1591959600,0.32
1591961400,0.34
1591963200,0.44
1591965000,0.49
1591966800,0.55
1591968600,0.59
1591970400,0.7
1591972200,0.71
1591974000,0.66
1591975800,0.61
1591977600,0.62
1591979400,0.67
1591981200,0.68
1591983000,0.66
1591984800,0.63
1591986600,0.55
1591988400,0.7
1591990200,0.72
1591992000,0.79
1591993800,0.65
1591995600,0.61
1591997400,0.64
1591999200,0.66
1592001000,0.76
1592002800,0.71
1592004600,0.75
1592006400,0.7
1592008200,0.72
1592010000,0.78
1592011800,0.84
1592013600,0.83
1592015400,0.84
1592019000,0.66
1592020800,0.6
1592022600,0.44
1592024400,0.45
1592026200,0.44
1592028000,0.47
1592029800,0.39
1592031600,0.43
1592033400,0.39
1592035200,0.34
1592037000,0.4
1592038800,0.4
1592040600,0.36
1592042400,0.41
1592044200,0.45
1592046000,0.52
1592047800,0.37
1592049600,0.34
1592051400,0.28
1592053200,0.42
1592055000,0.5
1592056800,0.44
1592058600,0.41
1592060400,0.45
1592062200,0.47
1592064000,0.47
1592065800,0.45
1592067600,0.47
1592069400,0.44
1592071200,0.46
1592073000,0.45
1592074800,0.41
1592076600,0.38
1592078400,0.38
1592080200,0.47
1592082000,0.53
1592083800,0.59
1592085600,0.64
1592087400,0.54
1592089200,0.7
1592091000,0.76
1592092800,0.65
1592094600,0.58
1592096400,0.64
1592098200,0.61
1592100000,0.64
1592101800,0.69
1592103600,0.69
1592105400,0.75
1592107200,0.78
1592109000,0.75
1592110800,0.75
1592112600,0.74
1592114400,0.74
1592116200,0.73
1592118000,0.69
1592119800,0.74
1592123400,0.63
1592125200,0.61
1592127000,0.65
1592128800,0.58
1592130600,0.49
1592132400,0.43
1592134200,0.44
1592136000,0.61
1592137800,0.55
1592139600,0.51
1592141400,0.54
1592143200,0.49
1592145000,0.51
1592146800,0.47
1592148600,0.58
1592150400,0.54
1592152200,0.57
1592154000,0.46
1592155800,0.52
1592157600,0.53
1592159400,0.5
1592161200,0.53
1592163000,0.63
1592164800,0.57
1592166600,0.61
1592168400,0.59
1592170200,0.59
1592172000,0.63
1592173800,0.62
1592175600,0.61
1592177400,0.53
1592179200,0.54
1592181000,0.49
1592182800,0.38
1592184600,0.34
1592186400,0.37
1592188200,0.39
1592190000,0.44
1592191800,0.46
1592193600,0.52
1592195400,0.48
1592197200,0.52
1592199000,0.51
1592200800,0.47
1592202600,0.47
1592204400,0.51
1592206200,0.49
1592208000,0.47
1592209800,0.46
1592211600,0.42
1592213400,0.37
1592215200,0.34
1592217000,0.37
1592218800,0.34
1592220600,0.29
1592222400,0.27
1592224200,0.23
1592226000,0.19
1592227800,0.17
1592229600,0.21
1592231400,0.24
1592233200,0.21
1592235000,0.2
1592236800,0.22
1592238600,0.23
1592240400,0.24
1592242200,0.22
1592244000,0.22
1592245800,0.25
1592247600,0.27
1592249400,0.26
1592251200,0.28
1592253000,0.39
1592254800,0.42
1592256600,0.46
1592258400,0.5
1592260200,0.55
1592262000,0.51
1592263800,0.48
1592265600,0.47
1592267400,0.53
1592269200,0.54
1592271000,0.55
1592272800,0.61
1592274600,0.6
1592276400,0.65
1592278200,0.65
1592280000,0.66
1592281800,0.65
1592283600,0.56
1592285400,0.49
1592287200,0.44
1592289000,0.38
1592290800,0.34
1592292600,0.31
1592294400,0.32
1592296200,0.3
1592298000,0.29
1592299800,0.3
1592301600,0.32
1592303400,0.4
1592305200,0.38
1592307000,0.41
1592308800,0.38
1592310600,0.46
1592312400,0.51
1592314200,0.62
1592316000,0.72
1592317800,0.89
1592319600,0.96
1592321400,0.96
1592323200,0.79
1592325000,0.77
1592326800,0.95
1592328600,0.89
1592330400,0.94
1592332200,0.92
1592334000,0.94
1592335800,0.79
1592337600,0.76
1592339400,0.89
1592341200,0.89
1592343000,0.76
1592344800,0.83
1592346600,0.81
1592348400,0.95
1592350200,0.95
1592353800,0.8
1592355600,0.86
1592357400,0.95
1592359200,0.8
1592361000,0.84
1592362800,0.85
1592364600,1.22
1592366400,1.37
1592368200,1.24
1592370000,1.15
1592371800,1.21
1592373600,1.09
1592375400,0.99
1592377200,0.89
1592379000,0.81
1592380800,0.76
1592382600,0.7
1592384400,0.77
1592386200,0.77
1592388000,0.76
1592389800,0.8
1592391600,0.84
1592393400,0.99
1592395200,0.9
1592397000,0.71
1592398800,0.74
1592400600,0.71
1592402400,0.68
1592404200,0.85
1592406000,0.92
1592407800,0.85
1592409600,0.84
1592411400,0.84
1592413200,1.1
1592415000,0.95
1592416800,1.3
1592418600,1.23
1592420400,1.35
1592422200,1.44
1592424000,1.28
1592425800,0.8
1592427600,0.95
1592429400,1.16
1592431200,0.98
1592433000,1.07
1592434800,0.95
1592436600,0.87
1592438400,0.86
1592440200,0.84
1592442000,0.73
1592443800,0.8
1592445600,0.92
1592447400,0.95
1592449200,1.15
1592451000,1.1
1592452800,1.05
1592454600,0.96
1592456400,1.05
1592458200,1.09
1592460000,1.16
1592461800,1.06
1592463600,0.87
1592465400,0.85
1592467200,0.85
1592469000,0.76
1592470800,0.72
1592472600,0.71
1592474400,0.82
1592476200,0.82
1592478000,0.87
1592479800,0.78
1592481600,0.83
1592483400,0.71
1592485200,0.66
1592487000,0.6
1592492400,0.56
1592494200,0.51
1592496000,0.37
1592497800,0.36
1592499600,0.46
1592501400,0.42
1592503200,0.65
1592505000,0.8
1592506800,0.83
1592508600,0.83
1592510400,0.71
1592512200,0.58
1592514000,0.42
1592515800,0.45
1592517600,0.48
1592519400,0.39
1592521200,0.43
1592523000,0.52
1592524800,0.46
1592526600,0.45
1592528400,0.45
1592530200,0.42
1592532000,0.39
1592533800,0.43
1592535600,0.47
1592537400,0.59
1592539200,0.62
1592541000,0.64
1592542800,0.63
1592544600,0.66
1592546400,0.7
1592548200,0.75
1592550000,0.82
1592551800,0.7
1592553600,0.69
1592555400,0.67
1592557200,0.67
1592559000,0.7
1592560800,0.66
1592562600,0.62
1592564400,0.51
1592566200,0.53
1592568000,0.46
1592569800,0.47
1592571600,0.48
1592573400,0.52
1592575200,0.51
1592577000,0.54
1592578800,0.54
1592580600,0.4
1592582400,0.49
1592584200,0.62
1592587800,0.55
1592589600,0.64
1592591400,0.65
1592593200,1.03
1592595000,1.2
1592596800,1.4
1592598600,1.0
1592600400,1.12
1592602200,0.9
1592604000,0.9
1592605800,0.95
1592607600,0.98
1592609400,0.91
1592611200,0.74
1592613000,0.65
1592614800,0.64
1592616600,0.63
1592618400,0.57
1592620200,0.56
1592622000,0.43
1592623800,0.44
1592625600,0.45
1592627400,0.49
1592629200,0.44
1592631000,0.44
1592632800,0.42
1592634600,0.43
1592636400,0.41
1592638200,0.47
1592640000,0.5
1592641800,0.5
1592643600,0.53
1592645400,0.53
1592647200,0.48
1592649000,0.39
1592650800,0.38
1592652600,0.41
1592654400,0.43
1592656200,0.41
1592658000,0.5
1592659800,0.42
1592661600,0.52
1592663400,0.43
1592665200,0.39
1592667000,0.38
1592668800,0.4
1592670600,0.4
1592672400,0.47
1592674200,0.61
1592676000,0.51
1592677800,0.48
1592679600,0.48
1592681400,0.64
1592683200,0.84
1592685000,0.8
1592686800,0.63
1592688600,0.43
1592690400,0.36
1592692200,0.23
1592694000,0.3
1592695800,0.37
1592697600,0.41
1592699400,0.44
1592701200,0.47
1592703000,0.39
1592704800,0.31
1592706600,0.33
1592710200,0.46
1592712000,0.53
1592713800,0.55
1592715600,0.6
1592717400,0.72
1592719200,0.73
1592721000,0.71
1592722800,0.79
1592724600,0.84
1592726400,0.97
1592728200,0.95
1592730000,1.03
1592731800,1.04
1592733600,0.94
1592735400,0.89
1592737200,0.74
1592739000,0.73
1592740800,0.69
1592742600,0.79
1592744400,0.88
1592746200,0.9
1592748000,0.86
1592749800,0.74
1592751600,0.83
1592753400,0.79
1592755200,0.64
1592757000,0.56
1592758800,0.43
1592760600,0.56
1592762400,0.66
1592764200,0.74
1592766000,0.73
1592767800,0.8
1592769600,0.99
1592771400,1.03
1592773200,1.22
1592775000,1.16
1592776800,0.85
1592780400,0.63
1592782200,0.6
1592784000,0.54
1592785800,0.59
1592787600,0.59
1592789400,0.68
1592791200,0.79
1592793000,0.78
1592794800,0.71
1592796600,0.72
1592798400,0.7
1592800200,0.7
1592802000,0.71
1592803800,0.64
1592805600,0.64
1592811000,0.44
1592812800,0.42
1592814600,0.48
1592816400,0.52
1592818200,0.56
1592820000,0.57
1592823600,0.42
1592825400,0.41
1592827200,0.4
1592830800,0.51
1592832600,0.57
1592834400,0.54
1592836200,0.54
1592838000,0.54
1592839800,0.53
1592841600,0.5
1592843400,0.44
1592845200,0.34
1592847000,0.31
1592848800,0.32
1592850600,0.29
1592852400,0.31
1592854200,0.32
1592856000,0.35
1592857800,0.44
1592859600,0.49
1592861400,0.58
1592863200,0.59
1592865000,0.56
1592866800,0.36
1592868600,0.2
1592870400,0.15
1592872200,0.14
1592874000,0.19
1592875800,0.24
1592877600,0.25
1592879400,0.32
1592881200,0.32
1592883000,0.3
1592884800,0.29
1592886600,0.31
1592888400,0.32
1592890200,0.33
1592892000,0.31
1592893800,0.35
1592895600,0.43
1592897400,0.42
1592899200,0.31
1592901000,0.24
1592902800,0.26
1592904600,0.36
1592906400,0.38
1592908200,0.54
1592910000,0.52
1592911800,0.43
1592913600,0.47
1592915400,0.5
1592917200,0.47
1592919000,0.56
1592920800,0.55
1592922600,0.53
1592924400,0.48
1592926200,0.4
1592928000,0.46
1592929800,0.4
1592931600,0.35
1592933400,0.36
1592935200,0.27
1592937000,0.29
1592938800,0.28
1592940600,0.38
1592942400,0.43
1592944200,0.55
1592946000,0.68
1592947800,0.96
1592949600,1.23
1592951400,1.08
1592953200,0.7
1592955000,0.52
1592956800,0.46
1592958600,0.34
1592960400,0.33
1592962200,0.33
1592964000,0.51
1592965800,0.54
1592967600,0.52
1592969400,0.56
1592971200,0.53
1592973000,0.49
1592974800,0.44
1592976600,0.36
1592978400,0.39
1592980200,0.4
1592982000,0.37
1592983800,0.43
1592985600,0.48
1592987400,0.45
1592989200,0.39
1592991000,0.31
1592992800,0.32
1592994600,0.38
1592996400,0.47
1592998200,0.57
1593000000,0.6
1593001800,0.72
1593003600,0.67
1593005400,0.64
1593007200,0.6
1593009000,0.65
1593010800,0.58
1593012600,0.53
1593014400,0.53
1593016200,0.58
1593018000,0.58
1593019800,0.68
1593021600,0.57
1593023400,0.59
1593025200,0.58
1593027000,0.53
1593028800,0.55
1593030600,0.57
1593032400,0.64
1593034200,0.72
1593036000,0.82
1593037800,0.88
1593039600,0.93
1593041400,0.7
1593043200,0.46
1593045000,0.32
1593046800,0.4
1593048600,0.4
1593050400,0.33
1593052200,0.55
1593054000,0.76
1593055800,0.96
1593057600,1.24
1593059400,1.15
1593061200,1.13
1593063000,1.05
1593064800,0.85
1593066600,0.88
1593068400,0.9
1593070200,0.74
1593072000,0.87
1593073800,0.8
1593075600,0.74
1593079200,0.99
1593081000,0.92
1593082800,1.04
1593084600,1.33
1593086400,1.17
1593088200,1.4
1593090000,1.28
1593091800,1.27
1593093600,1.63
1593095400,1.25
1593099000,1.27
1593100800,1.0
1593102600,0.96
1593104400,0.9
1593106200,0.86
1593108000,0.73
1593109800,0.85
1593111600,0.71
1593113400,0.72
1593115200,0.72
1593117000,0.78
1593118800,0.63
1593120600,0.75
1593122400,0.81
1593124200,0.96
1593126000,1.02
1593127800,0.99
1593129600,1.11
1593144000,0.77
1593145800,0.99
1593147600,1.03
1593149400,0.98
1593151200,0.94
1593153000,0.88
1593154800,0.8
1593156600,0.69
1593158400,0.77
1593160200,0.75
1593162000,0.81
1593163800,0.83
1593165600,0.68
1593167400,0.57
1593169200,0.65
1593171000,0.76
1593174600,0.78
1593176400,0.79
1593178200,0.88
1593180000,0.89
1593181800,0.91
1593183600,1.12
1593185400,1.13
1593187200,1.13
1593189000,1.08
1593190800,0.94
1593192600,0.92
1593194400,0.95
1593196200,0.99
1593198000,1.08
1593199800,1.07
1593201600,1.07
1593203400,1.19
1593205200,1.39
1593207000,1.42
1593208800,1.51
1593210600,1.45
1593212400,1.19
1593214200,1.05
1593216000,1.03
1593217800,1.01
1593219600,0.93
1593221400,0.92
1593223200,0.72
1593225000,0.56
1593226800,0.56
1593228600,0.65
1593230400,0.79
1593232200,0.84
1593234000,0.9
1593235800,0.89
1593237600,0.94
1593239400,0.95
1593241200,1.02
1593243000,1.05
1593244800,1.06
1593246600,1.14
1593248400,1.09
1593250200,1.2
1593252000,1.06
1593253800,0.93
1593255600,0.98
1593257400,0.96
1593259200,0.86
1593261000,0.86
1593262800,0.88
1593264600,0.81
1593266400,0.84
1593268200,0.85
1593270000,0.88
1593271800,0.9
1593273600,0.91
1593275400,0.86
1593277200,0.91
1593279000,0.83
1593280800,0.87
1593282600,0.86
1593284400,0.8
1593286200,0.79
1593288000,0.82
1593289800,0.93
1593291600,0.77
1593293400,0.85
1593295200,1.02
1593297000,1.09
1593298800,1.31
1593300600,1.21
1593302400,1.16
1593304200,1.11
1593306000,1.28
1593307800,1.2
1593309600,1.23
1593311400,1.13
1593313200,0.96
1593315000,1.11
1593316800,1.14
1593318600,1.4
1593320400,1.13
1593322200,1.1
1593324000,0.95
1593325800,0.76
1593327600,0.82
1593329400,0.77
1593331200,0.81
1593333000,0.83
1593334800,0.69
1593336600,0.65
1593338400,0.68
1593340200,0.64
1593342000,0.61
1593343800,0.66
1593345600,0.94
1593347400,1.48
1593349200,1.5
1593351000,1.47
1593352800,1.49
1593354600,1.42
1593356400,1.59
1593358200,1.59
1593360000,1.38
1593361800,1.68
1593363600,1.56
1593365400,1.49
1593367200,1.42
1593369000,1.39
1593370800,1.49
1593372600,1.21
1593374400,1.34
1593376200,1.29
1593379800,1.22
1593381600,1.13
1593383400,1.19
1593385200,1.32
1593387000,1.73
1593388800,1.84
1593390600,1.74
1593396000,2.15
1593397800,2.35
1593401400,2.21
1593403200,1.89
1593405000,1.93
1593406800,1.88
1593408600,1.81
1593410400,1.76
1593412200,1.64
1593414000,1.72
1593415800,1.26
1593417600,0.94
1593419400,0.94
1593421200,0.96
1593423000,0.87
1593424800,0.89
1593426600,0.77
1593428400,0.85
1593430200,0.85
1593432000,0.94
1593433800,1.26
1593435600,1.16
1593437400,1.65
1593439200,1.82
1593441000,1.78
1593442800,1.72
1593444600,1.56
1593446400,1.8
1593453600,1.6
1593455400,1.57
1593457200,1.25
1593459000,0.86
1593460800,0.93
1593462600,0.94
1593464400,0.91
1593466200,0.77
1593468000,0.68
1593469800,0.76
1593471600,0.64
1593473400,0.7
1593475200,0.75
1593477000,1.0
1593478800,1.32
1593480600,1.5
1593482400,1.7
1593484200,1.8
1593486000,1.83
1593487800,1.78
1593489600,1.77
1593491400,1.71
1593493200,1.5
1593495000,1.43
1593496800,1.25
1593498600,1.25
1593500400,1.19
1593502200,1.31
1593504000,1.36
1593505800,1.26
1593507600,1.28
1593509400,1.21
1593511200,1.17
1593513000,1.0
1593514800,0.95
1593516600,0.94
1593518400,1.09
1593520200,1.22
1593522000,0.94
1593523800,0.9
1593525600,0.9
1593527400,1.05
1593529200,1.27
1593531000,1.31
1593532800,1.43
1593534600,1.77
1593536400,1.55
1593538200,1.75
1593540000,1.7
1593541800,1.48
1593543600,1.54
1593545400,1.46
1593549000,1.16
1593550800,1.0
1593552600,0.95
1593554400,0.84
1593556200,0.85
1593558000,0.79
1593559800,1.09
1593561600,0.93
1593563400,0.95
1593565200,1.17
1593567000,1.16
1593568800,1.15
1593570600,1.16
1593572400,1.35
1593574200,1.4
1593576000,1.41
1593577800,1.37
1593579600,1.54
1593581400,1.4
1593583200,1.32
1593585000,1.51
1593586800,1.61
1593588600,1.51
1593590400,1.31
1593592200,1.25
1593594000,1.12
1593595800,1.06
1593597600,0.92
1593599400,0.89
1593601200,0.84
1593603000,0.78
1593604800,0.85
1593606600,1.0
1593608400,0.96
1593610200,1.09
1593612000,1.51
1593613800,1.33
1593615600,1.11
1593617400,1.06
1593619200,0.84
1593621000,0.86
1593622800,1.16
1593624600,1.47
1593626400,1.62
1593628200,1.48
1593630000,1.31
1593631800,0.78
1593633600,0.6
1593635400,0.64
1593637200,0.54
1593639000,0.56
1593640800,0.65
1593642600,0.64
1593644400,0.44
1593646200,0.77
1593648000,0.69
1593649800,0.71
1593651600,0.73
1593653400,0.76
1593655200,0.9
1593657000,1.12
1593658800,1.16
1593660600,1.04
1593662400,1.13
1593664200,1.1
1593666000,1.01
1593667800,1.12
1593669600,1.15
1593671400,1.17
1593673200,1.33
1593675000,1.61
1593676800,1.57
1593678600,1.86
1593680400,1.8
1593682200,1.9
1593684000,1.75
1593685800,1.62
1593687600,1.38
1593689400,1.42
1593691200,1.23
1593693000,1.34
1593694800,1.26
1593696600,1.34
1593698400,1.22
1593700200,1.06
1593702000,1.05
1593703800,1.37
1593705600,1.18
1593707400,0.96
1593709200,1.11
1593711000,1.42
1593712800,1.68
1593714600,1.59
1593716400,1.83
1593718200,1.81
1593720000,1.42
1593721800,0.95
1593723600,0.97
1593725400,0.58
1593727200,0.43
1593729000,0.57
1593730800,0.58
1593732600,0.66
1593734400,0.71
1593736200,0.58
1593738000,0.5
1593739800,0.48
1593741600,0.46
1593743400,0.47
1593745200,0.47
1593747000,0.47
1593748800,0.37
1593750600,0.38
1593752400,0.33
1593754200,0.34
1593756000,0.37
1593757800,0.39
1593759600,0.35
1593761400,0.39
1593763200,0.41
1593765000,0.34
1593766800,0.32
1593768600,0.31
1593770400,0.35
1593772200,0.36
1593774000,0.46
1593775800,0.47
1593777600,0.5
1593779400,0.44
1593781200,0.43
1593783000,0.46
1593784800,0.47
1593786600,0.48
1593788400,0.48
1593790200,0.39
1593792000,0.37
1593793800,0.44
1593795600,0.43
1593797400,0.41
1593799200,0.4
1593801000,0.6
1593802800,0.79
1593804600,0.88
1593806400,0.92
1593808200,0.9
1593810000,0.56
1593811800,0.6
1593813600,0.55
1593815400,0.4
1593817200,0.5
1593819000,0.57
1593820800,0.68
1593822600,0.57
1593824400,0.49
1593826200,0.5
1593828000,0.49
1593829800,0.44
1593831600,0.35
1593833400,0.33
1593835200,0.37
1593837000,0.36
1593838800,0.35
1593840600,0.25
1593842400,0.33
1593844200,0.38
1593846000,0.46
1593847800,0.42
1593849600,0.47
1593851400,0.36
1593853200,0.37
1593855000,0.25
1593856800,0.26
1593858600,0.32
1593860400,0.4
1593862200,0.4
1593864000,0.45
1593865800,0.52
1593867600,0.61
1593869400,0.62
1593871200,0.57
1593873000,0.48
1593874800,0.38
1593876600,0.34
1593878400,0.35
1593880200,0.45
1593882000,0.43
1593885600,0.4
1593887400,0.4
1593889200,0.46
1593891000,0.71
1593892800,0.73
1593894600,0.84
1593896400,0.89
1593898200,0.57
1593900000,0.47
1593901800,0.38
1593903600,0.41
1593905400,0.43
1593907200,0.32
1593909000,0.29
1593910800,0.26
1593912600,0.35
1593914400,0.31
1593916200,0.33
1593918000,0.29
1593919800,0.24
1593921600,0.28
1593923400,0.26
1593925200,0.28
1593927000,0.25
1593928800,0.24
1593930600,0.23
1593932400,0.22
1593934200,0.26
1593936000,0.29
1593937800,0.35
1593939600,0.33
1593941400,0.27
1593943200,0.3
1593945000,0.3
1593946800,0.29
1593948600,0.34
1593950400,0.35
1593952200,0.3
1593954000,0.36
1593955800,0.39
1593957600,0.3
1593959400,0.29
1593961200,0.29
1593963000,0.28
1593964800,0.22
1593966600,0.22
1593968400,0.22
1593970200,0.22
1593972000,0.22
1593973800,0.24
1593975600,0.27
1593977400,0.29
1593979200,0.31
1593981000,0.39
1593982800,0.45
1593984600,0.52
1593986400,0.42
1593988200,0.3
1593990000,0.3
1593991800,0.33
1593993600,0.33
1593995400,0.39
1593997200,0.28
1593999000,0.28
1594000800,0.44
1594002600,0.54
1594004400,0.55
1594006200,0.6
1594008000,0.62
1594009800,0.66
1594011600,0.63
1594015200,0.7
1594017000,0.68
1594018800,0.61
1594020600,0.45
1594022400,0.42
1594024200,0.39
1594026000,0.4
1594027800,0.43
1594029600,0.42
1594031400,0.4
1594033200,0.39
1594035000,0.38
1594036800,0.34
1594038600,0.33
1594040400,0.37
1594042200,0.4
1594044000,0.4
1594045800,0.35
1594047600,0.3
1594049400,0.29
1594051200,0.32
1594053000,0.29
1594054800,0.28
1594056600,0.25
1594058400,0.26
1594060200,0.29
1594062000,0.31
1594063800,0.37
1594065600,0.44
1594067400,0.45
1594069200,0.55
1594071000,0.67
1594072800,0.65
1594074600,0.67
1594085400,0.42
1594087200,0.46
1594089000,0.63
1594090800,0.67
1594092600,0.65
1594094400,0.63
1594096200,0.63
1594098000,0.61
1594099800,0.6
1594101600,0.72
1594103400,0.78
1594105200,0.89
1594107000,0.81
1594108800,0.73
1594110600,0.68
1594112400,0.66
1594114200,0.6
1594116000,0.6
1594117800,0.53
1594119600,0.47
1594121400,0.46
1594123200,0.49
1594125000,0.49
1594126800,0.5
1594128600,0.42
1594130400,0.38
1594132200,0.37
1594134000,0.37
1594135800,0.35
1594137600,0.36
1594139400,0.29
1594141200,0.31
1594143000,0.3
1594144800,0.31
1594146600,0.33
1594148400,0.32
1594150200,0.34
1594152000,0.4
1594153800,0.39
1594155600,0.48
1594157400,0.54
1594159200,0.59
1594161000,0.61
1594162800,0.59
1594164600,0.4
1594166400,0.31
1594168200,0.29
1594170000,0.25
1594171800,0.35
1594173600,0.37
1594175400,0.38
1594177200,0.44
1594179000,0.52
1594180800,0.51
1594182600,0.44
1594184400,0.41
1594186200,0.42
1594188000,0.45
1594189800,0.47
1594191600,0.49
1594193400,0.54
1594195200,0.45
1594197000,0.39
1594198800,0.29
1594200600,0.28
1594202400,0.28
1594204200,0.31
1594206000,0.3
1594207800,0.3
1594209600,0.35
1594211400,0.3
1594213200,0.32
1594215000,0.33
1594216800,0.32
1594218600,0.28
1594220400,0.31
1594222200,0.28
1594224000,0.27
1594225800,0.25
1594227600,0.23
1594229400,0.28
1594231200,0.24
1594233000,0.23
1594234800,0.21
1594236600,0.2
1594238400,0.26
1594240200,0.26
1594242000,0.25
1594243800,0.29
1594245600,0.28
1594247400,0.3
1594249200,0.35
1594251000,0.36
1594252800,0.38
1594254600,0.29
1594256400,0.21
1594258200,0.19
1594260000,0.24
1594261800,0.23
1594263600,0.24
1594265400,0.27
1594267200,0.26
1594269000,0.31
1594270800,0.34
1594272600,0.32
1594274400,0.3
1594276200,0.23
1594278000,0.24
1594279800,0.24
1594281600,0.25
1594283400,0.24
1594285200,0.22
1594287000,0.17
1594288800,0.18
1594290600,0.16
1594292400,0.15
1594294200,0.17
1594296000,0.19
1594297800,0.19
1594299600,0.2
1594301400,0.2
